#   value 
       0 
       0 
       0 
       0 
       0 
       0 
       0 
144848.3 
741226.8 
 1507460 
 2202166 
 2724233 
 3018176 
 3063376 
 2836525 
 2377399 
 1729215 
966803.2 
270446.3 
1415.455 
       0 
       0 
       0 
       0 
