#   value 
       0 
       0 
       0 
       0 
       0 
       0 
       0 
146473.2 
751755.6 
 1545584 
 2253808 
 2791417 
 3075776 
 3100728 
 2859577 
 2374735 
 1700591 
930364.3 
241745.7 
432.0745 
       0 
       0 
       0 
       0 
