#   value 
       0 
       0 
       0 
       0 
       0 
       0 
       0 
187567.6 
849485.6 
 1581094 
 2214991 
 2685553 
 2938856 
 2961028 
 2748224 
 2319610 
 1715962 
 1005356 
  303718 
3899.534 
       0 
       0 
       0 
       0 
