#   value 
       0 
       0 
       0 
       0 
       0 
       0 
       0 
150523.9 
758668.8 
 1542506 
 2238524 
 2770137 
 3065514 
 3094571 
 2855094 
 2371927 
 1714093 
920102.6 
237370.9 
432.0745 
       0 
       0 
       0 
       0 
